DBA,BORO,BUILDING,STREET,ZIPCODE,INSPECTION DATE,VIOLATION DESCRIPTION,CRITICAL FLAG,INSPECTION TYPE
SWEET WONTON HOUSE,Queens,25325,NORTHERN BLVD,11362.0,2023-02-28,Contract with a pest management professional not in place.  Record of extermination activities not kept on premises.,Not Critical,Cycle Inspection / Re-inspection
NEW CHINA 3,Queens,5814,ROOSEVELT AVE,11377.0,2023-02-15,Thawing procedure improper.,Not Critical,Cycle Inspection / Initial Inspection
CHINA GOURMET,Queens,24515,FRANCIS LEWIS BLVD,11422.0,2023-03-30,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,Cycle Inspection / Initial Inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-14,Live roaches in facility's food or non-food area.,Critical,Pre-permit (Operational) / Reopening Inspection
CHINA GOURMET,Queens,24515,FRANCIS LEWIS BLVD,11422.0,2023-03-30,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
NORTHERN WANGMANDOO DUMPLING,Queens,14944,NORTHERN BLVD,11354.0,2023-06-21,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
XING XING ROCKAWAY RESTAURANT,Queens,9712,ROCKAWAY BEACH BLVD,11693.0,2023-01-12,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Pre-permit (Operational) / Initial Inspection
NEW CHINA 3,Queens,5814,ROOSEVELT AVE,11377.0,2023-02-15,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
CHINA GOURMET,Queens,24515,FRANCIS LEWIS BLVD,11422.0,2023-03-30,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
SWEET WONTON HOUSE,Queens,25325,NORTHERN BLVD,11362.0,2023-02-28,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Re-inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-18,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Pre-permit (Operational) / Reopening Inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-10,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,Pre-permit (Operational) / Initial Inspection
NEW SHANGHAI TAN RESTAURANT,Queens,13520,40TH RD,11354.0,2023-06-20,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
NORTHERN WANGMANDOO DUMPLING,Queens,14944,NORTHERN BLVD,11354.0,2023-06-21,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,Cycle Inspection / Initial Inspection
SWEET WONTON HOUSE,Queens,25325,NORTHERN BLVD,11362.0,2023-02-28,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Re-inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-10,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Pre-permit (Operational) / Initial Inspection
SAGAR CHINESE,Queens,252-05,UNION TURNPIKE,11426.0,2023-03-29,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
JIN FENG FISH BALL,Queens,41-40,MAIN STREET,11355.0,2023-04-28,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-10,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,Pre-permit (Operational) / Initial Inspection
NEW SHANGHAI TAN RESTAURANT,Queens,13520,40TH RD,11354.0,2023-06-20,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Cycle Inspection / Initial Inspection
CHINA GOURMET,Queens,24515,FRANCIS LEWIS BLVD,11422.0,2023-03-30,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
CHINA GOURMET,Queens,24515,FRANCIS LEWIS BLVD,11422.0,2023-03-30,Contract with a pest management professional not in place.  Record of extermination activities not kept on premises.,Not Critical,Cycle Inspection / Initial Inspection
JIN FENG FISH BALL,Queens,41-40,MAIN STREET,11355.0,2023-04-28,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,Cycle Inspection / Initial Inspection
SWEET WONTON HOUSE,Queens,25325,NORTHERN BLVD,11362.0,2023-02-28,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Re-inspection
SWEET WONTON HOUSE,Queens,25325,NORTHERN BLVD,11362.0,2023-02-28,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,Cycle Inspection / Re-inspection
XING XING ROCKAWAY RESTAURANT,Queens,9712,ROCKAWAY BEACH BLVD,11693.0,2023-01-12,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Pre-permit (Operational) / Initial Inspection
JI YOU BRAISED FOOD,Queens,4118,MAIN ST,11355.0,2023-09-01,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Pre-permit (Operational) / Initial Inspection
FRIENDLY RESTAURANT,Queens,1205,40TH AVE,11101.0,2023-03-15,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
JADE SEA CHINESE RESTAURANT,Queens,3514,BELL BLVD,11361.0,2023-09-25,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Re-inspection
SAGAR CHINESE,Queens,252-05,UNION TURNPIKE,11426.0,2023-03-29,"Pesticide not properly labeled or used by unlicensed individual.  Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,Cycle Inspection / Initial Inspection
DOU DOU KITCHEN,Queens,4226,COLLEGE POINT BLVD,11355.0,2023-11-30,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
FRIENDLY RESTAURANT,Queens,1205,40TH AVE,11101.0,2023-03-15,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
DOU DOU KITCHEN,Queens,4226,COLLEGE POINT BLVD,11355.0,2023-11-30,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Cycle Inspection / Initial Inspection
NEW CHINA 3,Queens,5814,ROOSEVELT AVE,11377.0,2023-02-15,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
CHINA GOURMET,Queens,24515,FRANCIS LEWIS BLVD,11422.0,2023-03-30,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
JIN FENG FISH BALL,Queens,41-40,MAIN STREET,11355.0,2023-04-28,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-10,Live roaches in facility's food or non-food area.,Critical,Pre-permit (Operational) / Initial Inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-18,Live roaches in facility's food or non-food area.,Critical,Pre-permit (Operational) / Reopening Inspection
NORTHERN WANGMANDOO DUMPLING,Queens,14944,NORTHERN BLVD,11354.0,2023-06-21,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,Cycle Inspection / Initial Inspection
NEW TASTE OF CHINA,Queens,8026,BAXTER AVE,11373.0,2023-06-06,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
NEW TASTE OF CHINA,Queens,8026,BAXTER AVE,11373.0,2023-06-06,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,Cycle Inspection / Initial Inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-18,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Pre-permit (Operational) / Reopening Inspection
SAGAR CHINESE,Queens,252-05,UNION TURNPIKE,11426.0,2023-03-29,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Cycle Inspection / Initial Inspection
JIN FENG FISH BALL,Queens,41-40,MAIN STREET,11355.0,2023-04-28,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,Cycle Inspection / Initial Inspection
NORTHERN WANGMANDOO DUMPLING,Queens,14944,NORTHERN BLVD,11354.0,2023-06-21,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Cycle Inspection / Initial Inspection
NEW TASTE OF CHINA,Queens,8026,BAXTER AVE,11373.0,2023-06-06,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
CHINA GOURMET,Queens,24515,FRANCIS LEWIS BLVD,11422.0,2023-03-30,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
JADE SEA CHINESE RESTAURANT,Queens,3514,BELL BLVD,11361.0,2023-09-25,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,Cycle Inspection / Re-inspection
NEW TASTE OF CHINA,Queens,8026,BAXTER AVE,11373.0,2023-06-06,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Cycle Inspection / Initial Inspection
FRIENDLY RESTAURANT,Queens,1205,40TH AVE,11101.0,2023-03-15,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
NORTHERN WANGMANDOO DUMPLING,Queens,14944,NORTHERN BLVD,11354.0,2023-06-21,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
DOU DOU KITCHEN,Queens,4226,COLLEGE POINT BLVD,11355.0,2023-11-30,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,Cycle Inspection / Initial Inspection
NORTHERN WANGMANDOO DUMPLING,Queens,14944,NORTHERN BLVD,11354.0,2023-06-21,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
NEW TASTE OF CHINA,Queens,8026,BAXTER AVE,11373.0,2023-06-06,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
FRIENDLY RESTAURANT,Queens,1205,40TH AVE,11101.0,2023-03-15,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Cycle Inspection / Initial Inspection
DOU DOU KITCHEN,Queens,4226,COLLEGE POINT BLVD,11355.0,2023-11-30,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
SWEET WONTON HOUSE,Queens,25325,NORTHERN BLVD,11362.0,2023-02-28,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Re-inspection
JI YOU BRAISED FOOD,Queens,4118,MAIN ST,11355.0,2023-09-01,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,Pre-permit (Operational) / Initial Inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-18,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,Pre-permit (Operational) / Reopening Inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-10,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Pre-permit (Operational) / Initial Inspection
FRIENDLY RESTAURANT,Queens,1205,40TH AVE,11101.0,2023-03-15,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container.  Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Cycle Inspection / Initial Inspection
NEW SHANGHAI TAN RESTAURANT,Queens,13520,40TH RD,11354.0,2023-06-20,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Cycle Inspection / Initial Inspection
NEW TASTE OF CHINA,Queens,8026,BAXTER AVE,11373.0,2023-06-06,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
PEKING TASTE & THAI,Staten Island,2343,RICHMOND AVENUE,10314.0,2023-12-04,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
PEKING TASTE & THAI,Staten Island,2343,RICHMOND AVENUE,10314.0,2023-12-04,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
PEKING TASTE & THAI,Staten Island,2343,RICHMOND AVENUE,10314.0,2023-12-04,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,Cycle Inspection / Initial Inspection
PEKING TASTE & THAI,Staten Island,2343,RICHMOND AVENUE,10314.0,2023-12-04,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
PEKING TASTE & THAI,Staten Island,2343,RICHMOND AVENUE,10314.0,2023-12-04,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Cycle Inspection / Initial Inspection
