DBA,BORO,BUILDING,STREET,ZIPCODE,INSPECTION DATE,VIOLATION DESCRIPTION,CRITICAL FLAG,INSPECTION TYPE
NEW SHANGHAI TAN RESTAURANT,Queens,13520,40TH RD,11354.0,2022-06-21,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,Cycle Inspection / Initial Inspection
HUNAN CAFE,Queens,13740,NORTHERN BLVD,11354.0,2022-07-11,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
NEW SHANGHAI TAN RESTAURANT,Queens,13520,40TH RD,11354.0,2022-06-21,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,Cycle Inspection / Initial Inspection
DA PAI DONG,Queens,7700,QUEENS BLVD,11373.0,2022-09-20,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Pre-permit (Operational) / Reopening Inspection
QINGDAO,Queens,4046,MAIN ST,11354.0,2022-07-20,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,Cycle Inspection / Initial Inspection
QUEENS SEAFOOD RESTAURANT,Queens,8222,45TH AVE,11373.0,2022-09-15,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
HUNAN CAFE,Queens,13740,NORTHERN BLVD,11354.0,2022-07-11,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,Cycle Inspection / Initial Inspection
DONG YUE SEAFOOD RESTAURANT,Queens,13614,38TH AVE,11354.0,2022-12-13,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,Pre-permit (Operational) / Compliance Inspection
SWEET GARDEN CHINESE TAKEOUT RESTAURANT,Queens,7922,PARSONS BLVD,11366.0,2022-08-17,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Cycle Inspection / Initial Inspection
SZE'S GARDEN,Queens,201,CYPRESS AVENUE,11385.0,2022-07-13,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
NEW MING GARDEN,Queens,10428,ROOSEVELT AVENUE,11368.0,2022-08-10,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Cycle Inspection / Initial Inspection
KING'S CHEF,Queens,15327,CROSS ISLAND PARKWAY,11357.0,2022-11-07,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Cycle Inspection / Initial Inspection
ROYAL QUEEN/THE REAL KTV,Queens,13620,ROOSEVELT AVE,11354.0,2022-09-28,Food worker/food vendor does not use utensil or other barrier to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,Cycle Inspection / Re-inspection
NEW GREAT WALL CHINESE RESTAURANT,Queens,69-13,WOODSIDE AVENUE,11377.0,2022-01-27,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,Cycle Inspection / Re-inspection
DA PAI DONG,Queens,7700,QUEENS BLVD,11373.0,2022-05-12,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,Pre-permit (Operational) / Initial Inspection
LANZHOU BEEF NOODLE,Queens,13693,37TH AVE,11354.0,2022-11-02,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
NEW MING GARDEN,Queens,10428,ROOSEVELT AVENUE,11368.0,2022-08-10,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
NEW GREAT WALL CHINESE RESTAURANT,Queens,69-13,WOODSIDE AVENUE,11377.0,2022-01-27,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Re-inspection
TERIYAKI MONSTER,Queens,4354,162ND ST,11358.0,2022-11-22,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Re-inspection
NEW SHANGHAI TAN RESTAURANT,Queens,13520,40TH RD,11354.0,2022-06-21,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,Cycle Inspection / Initial Inspection
QINGDAO,Queens,4046,MAIN ST,11354.0,2022-07-20,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,Cycle Inspection / Initial Inspection
TERIYAKI MONSTER,Queens,4354,162ND ST,11358.0,2022-11-22,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Cycle Inspection / Re-inspection
SZE'S GARDEN,Queens,201,CYPRESS AVENUE,11385.0,2022-07-13,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
NEW GREAT WALL CHINESE RESTAURANT,Queens,69-13,WOODSIDE AVENUE,11377.0,2022-01-27,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,Cycle Inspection / Re-inspection
SZE'S GARDEN,Queens,201,CYPRESS AVENUE,11385.0,2022-07-13,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
SWEET GARDEN CHINESE TAKEOUT RESTAURANT,Queens,7922,PARSONS BLVD,11366.0,2022-08-17,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
NEW YORK NOODLE KING,Queens,133-35,ROOSEVELT AVENUE,11354.0,2022-08-10,Contract with a pest management professional not in place.  Record of extermination activities not kept on premises.,Not Critical,Cycle Inspection / Initial Inspection
J & K GOURMET,Queens,2302,COLLEGE POINT BLVD,11356.0,2022-04-27,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,Cycle Inspection / Initial Inspection
NEW YORK NOODLE KING,Queens,133-35,ROOSEVELT AVENUE,11354.0,2022-08-10,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
SZE'S GARDEN,Queens,201,CYPRESS AVENUE,11385.0,2022-07-13,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
DA PAI DONG,Queens,7700,QUEENS BLVD,11373.0,2022-05-12,Hot food item not held at or above 140º F.,Critical,Pre-permit (Operational) / Initial Inspection
DA PAI DONG,Queens,7700,QUEENS BLVD,11373.0,2022-10-07,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Pre-permit (Operational) / Reopening Inspection
DA PAI DONG,Queens,7700,QUEENS BLVD,11373.0,2022-05-12,Live roaches present in facility's food and/or non-food areas.,Critical,Pre-permit (Operational) / Initial Inspection
ROYAL QUEEN/THE REAL KTV,Queens,13620,ROOSEVELT AVE,11354.0,2022-09-28,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Re-inspection
DA PAI DONG,Queens,7700,QUEENS BLVD,11373.0,2022-05-12,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,Pre-permit (Operational) / Initial Inspection
DONG YUE SEAFOOD RESTAURANT,Queens,13614,38TH AVE,11354.0,2022-12-13,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,Pre-permit (Operational) / Compliance Inspection
SWEET GARDEN CHINESE TAKEOUT RESTAURANT,Queens,7922,PARSONS BLVD,11366.0,2022-08-17,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,Cycle Inspection / Initial Inspection
NEW SHANGHAI TAN RESTAURANT,Queens,13520,40TH RD,11354.0,2022-06-21,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,Cycle Inspection / Initial Inspection
JUMBO CHINESE KITCHEN,Queens,113-04,JAMAICA AVENUE,11418.0,2022-09-01,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Re-inspection
QUEENS SEAFOOD RESTAURANT,Queens,8222,45TH AVE,11373.0,2022-09-15,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,Cycle Inspection / Initial Inspection
INCREDIBOWL,Queens,133-35,ROOSEVELT AVENUE,11354.0,2022-03-03,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,Cycle Inspection / Initial Inspection
DA PAI DONG,Queens,7700,QUEENS BLVD,11373.0,2022-08-26,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Pre-permit (Operational) / Reopening Inspection
DA PAI DONG,Queens,7700,QUEENS BLVD,11373.0,2022-08-26,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Pre-permit (Operational) / Reopening Inspection
KULU DESSERTS / DUMPLING TOWN,Queens,86-55,BROADWAY,11373.0,2022-04-18,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Cycle Inspection / Re-inspection
J & K GOURMET,Queens,2302,COLLEGE POINT BLVD,11356.0,2022-04-27,Hot food item not held at or above 140º F.,Critical,Cycle Inspection / Initial Inspection
NEW GREAT WALL CHINESE RESTAURANT,Queens,69-13,WOODSIDE AVENUE,11377.0,2022-01-27,Food contact surface not properly maintained.,Not Critical,Cycle Inspection / Re-inspection
DA PAI DONG,Queens,7700,QUEENS BLVD,11373.0,2022-09-20,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Pre-permit (Operational) / Reopening Inspection
J & K GOURMET,Queens,2302,COLLEGE POINT BLVD,11356.0,2022-04-27,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,Cycle Inspection / Initial Inspection
TERIYAKI MONSTER,Queens,4354,162ND ST,11358.0,2022-11-22,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Re-inspection
SZE'S GARDEN,Queens,201,CYPRESS AVENUE,11385.0,2022-07-13,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,Cycle Inspection / Initial Inspection
DA PAI DONG,Queens,7700,QUEENS BLVD,11373.0,2022-05-12,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,Pre-permit (Operational) / Initial Inspection
SZE'S GARDEN,Queens,201,CYPRESS AVENUE,11385.0,2022-07-13,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required.  Jewelry is worn on hands or arms.  Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,Cycle Inspection / Initial Inspection
SZE'S GARDEN,Queens,201,CYPRESS AVENUE,11385.0,2022-07-13,"Pesticide not properly labeled or used by unlicensed individual.  Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,Cycle Inspection / Initial Inspection
SWEET GARDEN CHINESE TAKEOUT RESTAURANT,Queens,7922,PARSONS BLVD,11366.0,2022-08-17,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
NEW SHANGHAI TAN RESTAURANT,Queens,13520,40TH RD,11354.0,2022-06-21,Live roaches present in facility's food and/or non-food areas.,Critical,Cycle Inspection / Initial Inspection
NEW SHANGHAI TAN RESTAURANT,Queens,13520,40TH RD,11354.0,2022-06-21,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,Cycle Inspection / Initial Inspection
HUNAN CAFE,Queens,13740,NORTHERN BLVD,11354.0,2022-07-11,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required.  Jewelry is worn on hands or arms.  Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,Cycle Inspection / Initial Inspection
KULU DESSERTS / DUMPLING TOWN,Queens,86-55,BROADWAY,11373.0,2022-04-18,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,Cycle Inspection / Re-inspection
TERIYAKI MONSTER,Queens,4354,162ND ST,11358.0,2022-11-22,Contract with a pest management professional not in place.  Record of extermination activities not kept on premises.,Not Critical,Cycle Inspection / Re-inspection
J & K GOURMET,Queens,2302,COLLEGE POINT BLVD,11356.0,2022-04-27,Live roaches present in facility's food and/or non-food areas.,Critical,Cycle Inspection / Initial Inspection
SWEET GARDEN CHINESE TAKEOUT RESTAURANT,Queens,7922,PARSONS BLVD,11366.0,2022-08-17,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
NEW MULAN,Queens,13617,39TH AVE,11354.0,2022-07-07,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
SUN WAH CHINESE RESTAURANT OF NY,Queens,3016,36 AVENUE,11106.0,2022-04-21,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,Cycle Inspection / Initial Inspection
DONG YUE SEAFOOD RESTAURANT,Queens,13614,38TH AVE,11354.0,2022-12-13,Thawing procedure improper.,Not Critical,Pre-permit (Operational) / Compliance Inspection
KAN WAH CHINESE RESTAURANT,Queens,5912,MAIN ST,11355.0,2022-08-09,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
HUNAN CAFE,Queens,13740,NORTHERN BLVD,11354.0,2022-07-11,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,Cycle Inspection / Initial Inspection
DONG YUE SEAFOOD RESTAURANT,Queens,13614,38TH AVE,11354.0,2022-12-13,Hot TCS food item not held at or above 140 °F.,Critical,Pre-permit (Operational) / Compliance Inspection
KING'S CHEF,Queens,15327,CROSS ISLAND PARKWAY,11357.0,2022-11-07,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
QINGDAO,Queens,4046,MAIN ST,11354.0,2022-07-20,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
SUN WAH CHINESE RESTAURANT OF NY,Queens,3016,36 AVENUE,11106.0,2022-04-21,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,Cycle Inspection / Initial Inspection
NEW MING GARDEN,Queens,10428,ROOSEVELT AVENUE,11368.0,2022-08-10,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
SWEET GARDEN CHINESE TAKEOUT RESTAURANT,Queens,7922,PARSONS BLVD,11366.0,2022-08-17,"Design, construction, materials used or maintenance of food contact surface improper.  Surface not easily cleanable, sanitized and maintained.",Not Critical,Cycle Inspection / Initial Inspection
DONG YUE SEAFOOD RESTAURANT,Queens,13614,38TH AVE,11354.0,2022-12-13,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Pre-permit (Operational) / Compliance Inspection
NEW SHANGHAI TAN RESTAURANT,Queens,13520,40TH RD,11354.0,2022-06-21,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,Cycle Inspection / Initial Inspection
QINGDAO,Queens,4046,MAIN ST,11354.0,2022-07-20,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
INCREDIBOWL,Queens,133-35,ROOSEVELT AVENUE,11354.0,2022-03-03,Live roaches present in facility's food and/or non-food areas.,Critical,Cycle Inspection / Initial Inspection
INCREDIBOWL,Queens,133-35,ROOSEVELT AVENUE,11354.0,2022-03-03,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,Cycle Inspection / Initial Inspection
HUNAN CAFE,Queens,13740,NORTHERN BLVD,11354.0,2022-07-11,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,Cycle Inspection / Initial Inspection
DONG YUE SEAFOOD RESTAURANT,Queens,13614,38TH AVE,11354.0,2022-12-13,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Pre-permit (Operational) / Compliance Inspection
J & K GOURMET,Queens,2302,COLLEGE POINT BLVD,11356.0,2022-04-27,HACCP plan not approved or approved HACCP plan not maintained on premises.,Critical,Cycle Inspection / Initial Inspection
KING'S CHEF,Queens,15327,CROSS ISLAND PARKWAY,11357.0,2022-11-07,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
ROYAL QUEEN/THE REAL KTV,Queens,13620,ROOSEVELT AVE,11354.0,2022-09-28,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Cycle Inspection / Re-inspection
KING'S CHEF,Queens,15327,CROSS ISLAND PARKWAY,11357.0,2022-11-07,Thawing procedure improper.,Not Critical,Cycle Inspection / Initial Inspection
DA PAI DONG,Queens,7700,QUEENS BLVD,11373.0,2022-08-26,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Pre-permit (Operational) / Reopening Inspection
NEW MULAN,Queens,13617,39TH AVE,11354.0,2022-07-07,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
KING'S CHEF,Queens,15327,CROSS ISLAND PARKWAY,11357.0,2022-11-07,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
KAN WAH CHINESE RESTAURANT,Queens,5912,MAIN ST,11355.0,2022-08-09,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
QUEENS SEAFOOD RESTAURANT,Queens,8222,45TH AVE,11373.0,2022-09-15,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required.  Jewelry is worn on hands or arms.  Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,Cycle Inspection / Initial Inspection
NEW SHANGHAI TAN RESTAURANT,Queens,13520,40TH RD,11354.0,2022-06-21,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,Cycle Inspection / Initial Inspection
QUEENS SEAFOOD RESTAURANT,Queens,8222,45TH AVE,11373.0,2022-09-15,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
SWEET GARDEN CHINESE TAKEOUT RESTAURANT,Queens,7922,PARSONS BLVD,11366.0,2022-08-17,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area.  Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,Cycle Inspection / Initial Inspection
TERIYAKI MONSTER,Queens,4354,162ND ST,11358.0,2022-11-22,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,Cycle Inspection / Re-inspection
KULU DESSERTS / DUMPLING TOWN,Queens,86-55,BROADWAY,11373.0,2022-04-18,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,Cycle Inspection / Re-inspection
NEW MULAN,Queens,13617,39TH AVE,11354.0,2022-07-07,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Cycle Inspection / Initial Inspection
NEW MULAN,Queens,13617,39TH AVE,11354.0,2022-07-07,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
QUEENS SEAFOOD RESTAURANT,Queens,8222,45TH AVE,11373.0,2022-09-15,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,Cycle Inspection / Initial Inspection
SZE'S GARDEN,Queens,201,CYPRESS AVENUE,11385.0,2022-07-13,Contract with a pest management professional not in place.  Record of extermination activities not kept on premises.,Not Critical,Cycle Inspection / Initial Inspection
DONG YUE SEAFOOD RESTAURANT,Queens,13614,38TH AVE,11354.0,2022-12-13,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Pre-permit (Operational) / Compliance Inspection
SZE'S GARDEN,Queens,201,CYPRESS AVENUE,11385.0,2022-07-13,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
SZE'S GARDEN,Queens,201,CYPRESS AVENUE,11385.0,2022-07-13,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
DONG YUE SEAFOOD RESTAURANT,Queens,13614,38TH AVE,11354.0,2022-12-13,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required.  Jewelry is worn on hands or arms.  Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,Pre-permit (Operational) / Compliance Inspection
HUNAN CAFE,Queens,13740,NORTHERN BLVD,11354.0,2022-07-11,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
QINGDAO,Queens,4046,MAIN ST,11354.0,2022-07-20,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Cycle Inspection / Initial Inspection
KULU DESSERTS / DUMPLING TOWN,Queens,86-55,BROADWAY,11373.0,2022-04-18,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,Cycle Inspection / Re-inspection
NEW MULAN,Queens,13617,39TH AVE,11354.0,2022-07-07,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Cycle Inspection / Initial Inspection
KING'S CHEF,Queens,15327,CROSS ISLAND PARKWAY,11357.0,2022-11-07,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
NEW MING GARDEN,Queens,10428,ROOSEVELT AVENUE,11368.0,2022-08-10,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
KING'S CHEF,Queens,15327,CROSS ISLAND PARKWAY,11357.0,2022-11-07,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
QINGDAO,Queens,4046,MAIN ST,11354.0,2022-07-20,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
DA PAI DONG,Queens,7700,QUEENS BLVD,11373.0,2022-05-12,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Pre-permit (Operational) / Initial Inspection
QUEENS SEAFOOD RESTAURANT,Queens,8222,45TH AVE,11373.0,2022-09-15,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
